32.213602,-110.986617
32.213583,-110.986869
32.213454,-110.986861
32.213477,-110.986609
32.213596,-110.986621
32.213588,-110.986721
32.213577,-110.986721
32.213585,-110.986621
32.213588,-110.986725
32.21358,-110.986823
32.213567,-110.986822
32.213577,-110.986725
32.213586,-110.986619
